id,sentence1,label
2341,@user much #sadness and #heartbreak,sadness
2342,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,sadness
2343,@user cum and despair,sadness
2344,@user Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam  #polygamy,anger
2345,@user @user pine nut.... Chestnut....peanut....wait... Wrong film,sadness
2346,Caballero is shocking,sadness
2347,Machine keeps beeping* \nNurse: Don't worry. You're all good. Vitals are normal for your size. \n*Walks back out* \nMatt: so you're dying....😑😂,optimism
2348,"I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark, they'll find me.",optimism
2349,"@user She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;",joy
2350,@user Noel Edmonds reckons a cat he's talking to is stressed because of the uncertainty over #GBBO future!?!? #plot #lost,sadness
2351,@user @user most of Trump supporters have not clue about the meaning of the words they used just like him #sad #nevertrump,sadness
2352,"@user your gunna make me cry, I need a glee day",sadness
2353,An @user kind of drive home from work today  #dailyfeels,joy
2354,@user looking forward to div 2 next year @user  #leictershireaway #therey,joy
2355,"jimmy_dore: RaisingTheBoss we've already lost our country and our government to oligarchs, but their fear tactics still work it appears.",sadness
2356,Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired,sadness
2357,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged",sadness
2358,Michelle is one of the worst players in bb history #bb18 #bbfinale #bitter,anger
2359,@user If you don't love yourself... Honesty is the best policy,optimism
2360,@user after such a heavy 2 days this has given much needed levity. Thanks bro,joy
2361,and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,anger
2362,"@user @user @user pretty average, klitschko fury did about 600k and Joshua white did about 450k",joy
2363,It's about time I start taking my own advice,optimism
2364,I just don't understand why everyone is so #angry we all just want to live and thrive don't we?,anger
2365,"Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored",anger
2366,"Yall rlly gotta stop lettin bees put fear in ur heart. unless ur allergic, I'm not tryna see u run around from a fuckin bee...chill. u soft.",anger
2367,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare,sadness
2368,"A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE  #murder #suicide #depression #racism #pride",sadness
2369,@user sparkling water wyd,joy
2370,@user what can we do 2 get @user 2 reveal his taxes? That is the immediate danger. But u will not answer me.,anger
2371,When you get lost in a neighborhood and have to use the gps on your phone to find your way out. #lost #GoogleMaps #blondmoment,sadness
2372,You ever just be really irritated with someone u love it's like god damn ur makin me angry but I love u so I forgive u but I'm angry,anger
2373,That way ur so angry you can literally feel ur blood boiling,anger
2374,Twitter is a font of endless hilarity.,joy
2375,My goals are so big they scare small minds,optimism
2376,#SIGUEMEYTESIGO #happy #snapchat Manuellynch99 #venezuela,joy
2377,@user glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much,joy
2378,"(Sam) Brown's Law: Never offend people with style when you can fake that, you have to break us in this Island.",anger
2379,Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food #laughter #praise #gospel #coffey1617,joy
2380,@user @user im so exited!! I am shaking so much 😍😍 and im so pround of Colleen and the fandom! Everyone is amazing 😍,joy
2381,Sting is just too damn earnest for early morning listening.,joy
2382,"Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfulness #success",optimism
2383,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!!  #instagram,anger
2384,"@user But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.",anger
2385,"@user I'm not on about history or  other people, I'm on about you. I've bullied no one, I make three posts and you attack",anger
2386,@user i can't bully you and niall impossible😙,anger
2387,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,optimism
2388,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,anger
2389,@user @user  I'm there... let me know,optimism
2390,@user @user thanks.,joy
2391,@user peanut butter???? You some kinda pervert??,anger
2392,When your sister is 19 and throws legitimate temper tantrums just to get attention..,anger
2393,@user expected i thought #fear,sadness
2394,@user @user fuming,anger
2395,@user @user I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! #rage,anger
2396,I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂,joy
2397,@user I fuck with madden way harder,anger
2398,And with rich Fumes his sullen sences cheer'd.,joy
2399,I need a 🍱sushi date🍙 @user 🍝an olive guarded date🧀 @user and a 👊🏼Rockys date🍕 #tiff,joy
2400,@user since when the fuck can you not stand at a concert? #raging,anger
2401,Im think ima lay in bed all day and sulk. Life is hitting me to hard rn,sadness
2402,Man Southampton will wipe the floor with  west ham on Sunday. So disheartened,sadness
2403,#Trends thread;'P)..it was in my #drafts&amp;now #posted 2 mins after my #birthday..so #close:'O!:''/...but anyway it #really was the #start of,joy
2404,God hears your voice optimism at the moment that you think that everything has failed you ✨.,optimism
2405,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media #fear,anger
2406,@user you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed,anger
2407,Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such? …,sadness
2408,"@user I know your furious, i am too, but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.",anger
2409,"Just Laying Here, Can't Sleep 4 Some Reason #restless",sadness
2410,We stayed up all night long\nMade our drinks too strong\nFeeling ten feet tall\nRopes swinging into the water\nIn the middle of the night,joy
2411,Hell hath no fury like a bureaucrat scorned. ― Milton Friedman,anger
2412,the day they disclosed they caught her googling cholroform we were fucking aghast,anger
2413,@user Step 1: Get rid of @user Step 2: Prioritise football Step 3: profit? #depressing,sadness
2414,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines,optimism
2415,"@user evidently @user feels above #norms. SHOW the #tax return, if you have nothing to",anger
2416,@user @user  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,anger
2417,@user  how on earth can I send an email to you? Very annoyed customer!!! #fuming,anger
2418,"#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. 👋",anger
2419,I almost feel offended that she thinks that's a big deal. She's knows I'll literally do anything for her or Kai.,anger
2420,"If children live with #ridicule, they learn to feel #shy",sadness
2421,*Sigh*  #saddness #afterellen #shitsucks,sadness
2422,Queen Bey will be smiling over sixth this afternoon,joy
2423,"After 3 idk why I start feeling so depress, sad and lonely.",sadness
2424,#blackish always has me #rollin #hilarious,joy
2425,"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars)  #bars #rap",sadness
2426,"@user &lt; took another sip. “We’ve had some earth shattering, soul exhilarating sex. You think black souls can have that kind of &gt;",joy
2427,"@user Hell is hot and boiling, isi ewu",anger
2428,"@user oh, sorry if I've discouraged you 😂",sadness
2429,"Lament a \nsaddened heart,\nso far &amp; \nyet so near,\nthe years so\ntough &amp; scarred,\nthis lonesome\nroad,\nstill feared! #depression \n\n#poetry #poem",sadness
2430,Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning 😕,anger
2431,"@user awe, I love you kid!!",joy
2432,@user We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.,anger
2433,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑,anger
2434,@user @user specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks.,anger
2435,Back on my #bully,anger
2436,I gave up on the U20 Rugby bet on the Roosters!  #nrl,sadness
2437,@user @user @user Connor said he's worried that Jack will steal his girls on a night out,sadness
2438,Super shitting it about this tattoo,anger
2439,"And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose.",anger
2440,ethan was with someone in the car when he did his revenge on grayson,anger
2441,Happy 69th @user May u keep haunting us for many years.  #writing,joy
2442,"@user you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @user",anger
2443,"When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious",joy
2444,It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.,sadness
2445,im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack,sadness
2446,@user @user @user @user @user terrorist attack and terrorism already exists in the history of islam.,anger
2447,Vale! Vale! Sip sangria and taste tantalizing tapas @user  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,joy
2448,@user @user included for maximum #sadness,sadness
2449,"@user yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too",anger
2450,Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅,joy
2451,I really wanna go fright night at Thorpe Park next month 👻,joy
2452,"Welp, I'm off to get my #anxiety meds now. #Empire",sadness
2453,If you sober better roll another Dutch or if u don't smoke nigga better pour another cup 🍁🍾...,joy
2454,I just want to say: social media isn’t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins,anger
2455,"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving",sadness
2456,"My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;",sadness
2457,The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there,sadness
2458,@user @user @user 80s new wave/techno - or jazz / blues depending my mood,joy
2459,@user @user @user @user @user Have you read the OT and Pauline Epistles? They have countless horrid rules,sadness
2460,i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums,joy
2461,@user @user wow. not heard this in forever. Random but. great  #xph,joy
2462,@user yep &amp; I stayed in pjs all day too lol x,joy
2463,@user You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,joy
2464,"@user snow pig,  that's hilarious. Lmaooo",joy
2465,@user I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 #furious,anger
2466,"@user I remember being awestruck looking around thinking, 'You could fit the entire population of our town in here ten times over.'",optimism
2467,"Oh that cheery fucking note, good night shit heads X",anger
2468,Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio,joy
2469,"@user  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.",anger
2470,@user I still find you pleasing.,joy
2471,"@user ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger
2472,ok yes I get it as much as the next guy -- bikes blues &amp; bbq is frustrating &amp; loud!!! but these ppl are traveling from all over to come --,anger
2473,@user @user  I'm there... let me know #sober,optimism
2474,Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪,anger
2475,Can't even believe just seeing you set my anxiety off 🖕,joy
2476,@user why is there no disabled access at pontefract monkhill? #terrible,anger
2477,I seriously miss #ahsaftershow with @user and @user I need to talk about the mamasitas and the hunks of horror.,sadness
2478,"People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man.",optimism
2479,I genuinely think I have anger issues,anger
2480,having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling,joy
2481,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values,anger
2482,Update: I have yet to hang out with @user but I'm still hopeful!,optimism
2483,Watch this amazing live.ly broadcast by @user #lively #musically,joy
2484,Chart music is pretty much ALL the same.. #horrific,anger
2485,Dreams dashed and divided like million stars in the night sky.,sadness
2486,Drop Snapchat names #bored  #swap #pics,sadness
2487,"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",anger
2488,If you really care like you state @user @user then I would seriously address sensitivity training to your employees,optimism
2489,"So Mary Berry, Mel and Sue have gone with their principles, and @user  has gone with the fame and fortune. #GBBO  #depressing",sadness
2490,Get to work and there's a fire drill. #fire  #outthere #inthedark,anger
2491,resentment is rlly my shit.,anger
2492,@user eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol,joy
2493,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,optimism
2494,A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation,anger
2495,"@user (1) Watch out for memes &amp; statements designed to make you feel outrage, but that don't give you anything to *do* about situation",anger
2496,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say.",optimism
2497,@user @user sorry to #offend u griffin!!,sadness
2498,Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.,anger
2499,@user @user @user I was having breakfast when I seen this?! I blew my cereal in the #sink!!,anger
2500,Learning how to use twitter #lost,sadness
2501,angry already,anger
2502,What a horrible track lakeside is 😳😳😴😴,anger
2503,Try to find the good in the negative. The negative can turn out to be good.\n #anxietyrelief  #openminded,optimism
2504,"@user Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO #hilarious",joy
2505,@user See you all October 8th. @user is ready to tear it up #keeptalkin #wreckinso #the40 #brandonmanitoba #country #rock #blues,joy
2506,"Sharpened a pencil today, haven't sharpened once since 1999. ✏️ #exhilarating",joy
2507,"i love those #memories that randomly pop\ninto my head , have me #smiling like an\n#idiot for ages 󾌴",joy
2508,"@user @user again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #terror #TRUMP #FAIL",sadness
2509,".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund!",anger
2510,Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,joy
2511,Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding: ARwuEVfqv,sadness
2512,"her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.",joy
2513,Watch this amazing live.ly broadcast by @user #lively #musically,joy
2514,@user @user @user @user @user @user average 22000 for the massif...,joy
2515,why are people so angry toward veggie burgers at in n out wtf,anger
2516,I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,optimism
2517,What the fuck is he even doing ? He should be off that's fucking horrific !,anger
2518,"@user He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?",anger
2519,is it an insult or compliment to be told i look like a really happy duck,joy
2520,If I had a little bit of extra money I would blow the whole paycheck and go to one of the two of @user concerts in LA. #serious,optimism
2521,"I've watched @user 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.",joy
2522,@user what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?,anger
2523,"Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...",anger
2524,Last night my stomach was hurting and today I have a horrible headache. I can never win,sadness
2525,We floated like butterflies. Now you sting like bees!',joy
2526,@user @user Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad,sadness
2527,@user not mad but tilting? slightly irate? is that cool?,anger
2528,"@user BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though",anger
2529,Watch this amazing live.ly broadcast by @user #lively #musically,joy
2530,"I'm not afraid to love, I'm afraid of not being loved back.",sadness
2531,"@user it does. if one person ruins season 13 for me, I will be so angry",anger
2532,White people irritate me.,anger
2533,@user I love parody accounts! Well done. Vote for #Trump. #lol,joy
2534,Recommended reading: Prisoners of Hate by Aaron Beck #anger,anger
2535,@user decorations are up all over Jersey already #outrage,anger
2536,not to be That Person™ but i get bitter seeing some ravi stans,anger
2537,I got so much fan's on here! Y'all and vixx keep me smiling ❤❤❤,joy
2538,Unmatched Party Specialist /co @user #serious #job #titles,sadness
2539,Come on girl shake that ass for me,joy
2540,Hi guys! I now do lessons via Skype! Contact me for more info. #skype #lesson #basslessons #teacher #free lesson #music #groove #rock #blues,joy
2541,"I believe the work I do is meaningful; my clients would agree but at the end of the day, I feel like a pawn, lost in this chaotic world.",sadness
2542,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,anger
2543,@user @user @user @user @user Apparently nothing like the terror cops have of black people.,anger
2544,And thus begins my 2 week holiday! 😏😏\n#holiday #cheering #ghastinoir #rest,joy
2545,It's not #dread. It's called #Locks,optimism
2546,Today was horrible and it was only half a day,anger
2547,The @user are in contention and hosting @user nation and Camden is empty,sadness
2548,How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄,anger
2549,@user @user what I miss?,sadness
2550,"@user @user @user @user I'd be perched on that, unfortunately wrapped in heavy chains! #sink...",sadness
2551,Still can't log into my fucking Snapchat #Snapchat,anger
2552,I don't want perfect. It's too boring and dull.,optimism
2553,Cam cannot be serious with that IG post and that stupid ass font he uses. Would've been better to just say nothing.,anger
2554,"@user Well, not Archie. No offense but he's kinda old.",anger
2555,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",anger
2556,@user don't tweet shit like this! It'll come back and haunt you like your other ones 😭😂,anger
2557,"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)",anger
2558,"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury",anger
2559,"Absolutely raging at the changes to CAS, what a joke",anger
2560,"Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓#blog #selfhelp #depression",sadness
2561,.@LEAFYSZERKER @user is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying,anger
2562,@user id be fuming,anger
2563,The #500thTest match would have be a T20 or an ODI if @user @user been in their National Colors #nightmare #hitter  @user,sadness
2564,my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @user (my idol),anger
2565,I have no clue where my charger is... #lost,sadness
2566,"@user oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao",joy
2567,When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,anger
2568,@user let's rage,anger
2569,"@user 😂😂😂. Sure half these stars get together,break up,have affairs,let porn vids slip out,fight,ect etc all to up there ratings. #sad 😂",sadness
2570,"@user : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflicted😬",anger
2571,"im on holiday for the next round, fuming!",anger
2572,Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming,anger
2573,"@user You're a thief and a liberal mope, investigated by the financial services board for theft of govt retirement funds. THIEF",anger
2574,How do you help someone with #depression who doesn't believe they have it and doesn't trust therapists?,sadness
2575,Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue,anger
2576,I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.,sadness
2577,Bout ta get my @user on up in here! @user  #icantholdmybreaththatlong,joy
2578,Inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about: vAwyZAD,joy
2579,omg i just heard my dads alarm go off have i really been up all this time,anger
2580,fuming,anger
2581,Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,anger
2582,Another grim &amp; compelling news report by @user on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans,sadness
2583,Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue,optimism
2584,"— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE].",joy
2585,Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political 💤.,joy
2586,and again dirty and  self loathing attitude  mope talking,anger
2587,"@user you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st",optimism
2588,@user and it's kinda depressing hey!!! 😑,sadness
2589,A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS,joy
2590,Im so angry 😂🙃,anger
2591,kenny - where were you born\nme - washington\nkenny - you fucking liar you were born in the fiery pits of hell,anger
2592,Zero help from @user customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing,anger
2593,Omg he kissed her🙈 #shy #w,joy
2594,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @user on #Mylan #Epipen",anger
2595,How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder #offended,anger
2596,"@user If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?",anger
2597,And it pisses me off more they killed people who surrendered. Hands up and all. If hands visible you shouldn't be fearing for your life,anger
2598,@user fuming ain't the word,anger
2599,@user aww thank you!! I'm definitely feeling much better today and your messages cheer me up too ☺️,joy
2600,@user are you gonna do any kind of community raids when wrath of the machine drops?,anger
2601,Zero help from @user customer service. Just pushing the buck back and forth and promising callbacks that don’t happen.  #loathing,anger
2602,"@user Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial.",anger
2603,@user actually maybe we were supposed to die and my donation saved our lives??,sadness
2604,"This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,",anger
2605,India should now react to the uri attack.....,anger
2606,@user I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,anger
2607,@user and Gerrard was awful then,anger
2608,@user Madrid is playing awful and no modric but 90 minutes in Bernabéu stadium are so so long. Viallreal never won there,anger
2609,#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,joy
2610,@user @user It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost,sadness
2611,I'm so restless,sadness
2612,Y'all tune into Snapchat for Beans funereal,sadness
2613,@user don't know I'm from nj we are the worst on purpose.,anger
2614,US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wife😅,joy
2615,Losing to Villa...'@M0tivati0nQuote: Most of the things people worry about are things that won't even matter to them a few months from now.',optimism
2616,"It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway.",sadness
2617,The amount of laughter ready to leave my body if United lose is unreal,joy
2618,"@user *Baal dashed forward, boosted forward by her power of flight. Her sword pointed at Void, meant to stop just short of her--",optimism
2619,Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote,optimism
2620,Honestly today I just felt like maybe track isn't for me,sadness
2621,Q&amp;A with N. Christie @user fr. @user What would Peter and Dardanella think of us knowing? #poorthings #shy,sadness
2622,@user @user Ha yes- the look of despair!,sadness
2623,Got a #serious #hyper #predator #heckler situation over here,sadness
2624,Never leave me alone with my credit card. Nope nope mope.,sadness
2625,The irony in that last is that Republicans - more likely to watch Fox News - distrust the news media more. Yet they can't see Fox's lies!,anger
2626,Never ever been this unhappy before in my life lmao,sadness
2627,come to the funeral tomorrow at 12 to mourn the death of my gpa,sadness
2628,Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp,joy
2629,And they cover these police shootings fairly well they dont want to miss a chance to bully you,anger
2630,Some of these people at this protest are just there for the adrenaline rush. #depressing,sadness
2631,@user and I have discovered you can now send animated gifs over the updated iMessage,joy
2632,"@user Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does",anger
2633,I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage,anger
2634,"Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women.",anger
2635,@user  IT'S GAME DAY!!!!      T MINUS 14:30,joy
2636,@user was joyous. Worried I would be disappointed. Most definitely was not. #chickflick #giggles #comethefuckonbridget,joy
2637,My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky #happy,joy
2638,"When we are weak &amp; in despair, our Mighty God is near;He will give us strength &amp; joy &amp; hope, &amp; calm our inner fear, just have faith &amp; trust.",optimism
2639,There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done,joy
2640,@user @user I dread to think!,sadness
2641,Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger
2642,@user doing the exact same minus the beer sadly,sadness
2643,| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa,sadness
2644,So nervous I could puke,sadness
2645,I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅,joy
2646,"At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.",joy
2647,So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,anger
2648,@user i would just get some decent referees,joy
2649,My baskets are better when I'm in a bad mood someone irritate me before practice please,anger
2650,@user there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament!,optimism
2651,"Jorge deserves it, honestly. He's weak. #revolting #90dayfiance",sadness
2652,Fuking fuming 😤,anger
2653,So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,joy
2654,@user you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed,anger
2655,@user Yikes. The wrath of Maddie...,anger
2656,"@user @user That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.",anger
2657,Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp,anger
2658,A pretty dejected FanCam on the way. #SCFC #TBPTV,anger
2659,"There's many things I don't care about, and many things I do that I don't speak on because it's such a heaviness even when released...",sadness
2660,@user agree!  Those latest polls,optimism
2661,Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder,anger
2662,People are trying too hard to hate on Cam Newton without understanding his position,anger
2663,Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳,anger
2664,@user @user @user Shew. That was #awful,anger
2665,@user I was in high school and remember helping neighbors clean up back home in Greenville.  Pretty sobering stuff.  #sadness,sadness
2666,@user Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.,anger
2667,Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,sadness
2668,"@user why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",anger
2669,Life is too short so dont shoot it in with worries sadness and grief.,optimism
2670,with terrorism a booming industry in Pak and govt. oblivious of the fact wt happens within its territory Talking Kashmir is Deranged,anger
2671,@user my heart just sunk.,sadness
2672,Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! #insult,anger
2673,"He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.",joy
2674,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair,sadness
2675,a #monster is only a #monster if you view him through,optimism
2676,@user so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses,anger
2677,Good morning! Welcome the new day into your life and your heart #mindfulness #smile #zen,joy
2678,"Wanna pop some pills, sedate myself, and wake up tomorrow.",sadness
2679,@user True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @user ? mebbe :P,joy
2680,"@user Your stomach growl woke you up, huh?",anger
2681,@user ew omg that is so grim,sadness
2682,"@user on RHOBH, you just do not want to assume an affair while you were married so you criticize @user",anger
2683,@user How cool would it be if @user animated the scene,joy
2684,I wanna go to fright fest with squad,joy
2685,@user #rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky,anger
