id,sentence1,label
7884,Thank you babygirl 😘,not-hate
7885,@user You know whats insane Dana!! Is how the NRA continues to get away with fucking murdering children in country! Why dont you shut the fuck up greedy skank !!,hate
7886,"USA is $21+ Trillion in Debt. We have millions of homeless, hungry & sick American Citizens in need!#AmericaFirst #WeAreBroke #NoAsylum #NoDACA #MAGA #WalkAway #PressPauseOnImmigration #DeportIllegalFamiliesTogether2 Million Homeless American Kids",hate
7887,@user They probably do because it reminds them of the times when women had to stay in home & that's why they get hysterical lol.,not-hate
7888,Nigerian ‘˜Immigrant’ Doctor Sexually Assaulted Several Patients In Texas      Scum update...,not-hate
7889,"‘˜will not readmit migrants from rest of EU’.  #Merkel GER losing influence rapidly n Europe while Macron never had it.Bulgaria calling for closure of all ext.borders, migrant camps in Libya and Turkey.#Visegrad #V4 @user @user",not-hate
7890,Have you ever felt like crying when you saw a Woman who's a victim of Rape #MeToo,not-hate
7891,Pew study: Rest of the world takes in more refugees than US for first time,not-hate
7892,When you wake up in an ugly randoms bed with no recollection of how you got there and none of your clothes in sight,not-hate
7893,'Keisha Phillips is a dumb cunt dyke bitch hoe. Waste of a pick. Stupid idiot.' -Coach Q,hate
7894,Maximising support for migrant youth across the #EU,not-hate
7895,Watching other BM abuse women in public & doing nothing Putting “not all men” under posts Believing racism is the only system of oppression,not-hate
7896,Australia is younger and better off: RBA governor defends immigration rate via @user,not-hate
7897,@user Where is the just a migrant gets citizenship after walking through the Tunnel the uk poor get jailed non payment of bedroom tax,not-hate
7898,"@user @user What a stupid bitch , talks utter shite this woman . pure fucking evil too .",hate
7899,WATCH: Democratic Senator Doesn't Understand That Illegal Immigrants Have Broken Federal Law via @user  Morons elect morons...,hate
7900,@user @user @user I Want Ram Mandir &; Development in India. Do you want both or Nothing?,not-hate
7901,@user When I worked at wal-mart I would say what she said. Or if they complained I would be like well you can come to my apartment to hang to see how poor I am working here. They would actually panic,not-hate
7902,@user @user always trying to wear the pants in the family. #GetBackInTheKitchen,hate
7903,"Girls that send me dirty snaps, DMs and texts, keeping my cock hard all day, is the reason I love my life. Thanks, ya dirty lil sluts",hate
7904,What takes up 12 parking spaces? 6 women drivers,hate
7905,I used to only fuck bartenders cause I have a very expensive drinking habit,not-hate
7906,Yes he should for life @user @user #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now,hate
7907,This German music festival brings refugees and locals together through a shared passion for music â™«,not-hate
7908,"@user This is about integrity. It is not about parties or candidates. Would you permit rape, if perpetrated by a political side?",not-hate
7909,@user #BuildThatWall Its an Invasion America,hate
7910,A hoe wants attention a women wants respect.,hate
7911,"@user @user @user @user @user Solar-powered laser stations along that entire southern border, with live cams, so we can watch the barbecue, is a faster build.Then call it #OperationCookOut#MAGA #QAnon #BuildThatW",hate
7912,The Trump administration ended a program with more than 99% success rate: 99.3% attendance for immigration court hearings; 99.4% attendance for ICE appointments. Learn more here: #frontlinePBS #endfamilyseparation #endfamilydetention,not-hate
7913,When you're dropping subtle hints that you need to be eaten out,not-hate
7914,@user @user You lieing kunt!,hate
7915,@user The wall is military readiness for the safety/security of the people of the United States. #BuildThatWall,hate
7916,Those Immigrants some from Pakinstan and Iraq can not be vetted or their family have ties to Extremists!  Do we want them to infirate  U.S Army learning  U.S Military to over throw the U.S!   this is a national security threat ! We Do not want another 911 !   #Trump #MAGA,hate
7917,When I'm fuckin and her husband walks in the front door,not-hate
7918,"#TEDxKakumaCamp showed how given a stage, refugees can shine. And how given opportunity, they can thrive. Missed the event? Catch up with all the inspiring talks here:  #WithRefugees",not-hate
7919,FAQ: I need fast delivery - can you get me out of a hole? #print #marketing #eventprofs,not-hate
7920,Death and Destruction in Yarmouk: Inside #Syria's largest #Palestinianrefugeecamp #firstWesternjournalist...,not-hate
7921,@user Aye every cunt can see yer a pure irrelevance other than the rangers twitter maws n da’s that follow follow you hahhaha,not-hate
7922,"""Tent is not enough"" - Illegal migrants trying to assassinate Greek policemen because of the ""Bad"" treatment of illegals in Greece - Free Speech Time - @user",hate
7923,Federal judge rules against challenge to  border wall #BorderSecurityIsNationalSecurity#BuildTheWall #SecureTheBorder #StopTheInvasion,not-hate
7924,"Delhi is National Capital&amp;centre for all States,so if mad KEJI is allowed his way,it will soon become full of encroachers,illegal migrants",hate
7925,"""Once someone is on Canadian soil and claims asylum, we have an obligation domestically and internationally to grant them a fair hearing."" #cdnimm #refugees",not-hate
7926,"Show me a video/tv show were an Alpha Male, guy beats down a bad behaved women, it would be great so see that for once",hate
7927,I'm just tweetin ion want no hoes why you dm'n me lil whore 😂💀,hate
7928,Russian immigrant seeks Democratic nod for Alaska US House seat (from @user,not-hate
7929,"I'm too old for games... We either fuckin or we not... Either way, it's your loss or your gain... IDGAF either way",not-hate
7930,"Hispanics have used immigration to invade America, changing it's demographics and also changing politics. We must begin revoking citizenship â—",hate
7931,'Sanctuary Courtrooms?': Judge Accused of Helping Illegal Immigrant Escape ICE,not-hate
7932,Join us in our efforts to resettle refugees and them with vital services by becoming a fundraiser or donating to our #30kin30days campaign,not-hate
7933,"wow, being an immigrant and a student is really like being double penetrated by life",not-hate
7934,@user You whilst looking at ur cock 'where is it? Why is it so small?',not-hate
7935,The Spanish seem ready for another century of Muslim occupation,not-hate
7936,"‘˜My clothes, my choice’: Denmark’s ban on Muslim face veils is met with protest | National PostBet you didn't say that to the immigration officer during your interview...",not-hate
7937,"Why are some of you thirsting after the married gays on here? “I want your dick” “fuck me” etc... Like, you look pathetic and stupid af",not-hate
7938,Trudeau's immigration solution: Put illegals in hotels via @user #Trudeau Hi Bo put our homeless families in hotels before you start catering to illegals and immigrants refugees? How about our homeless veterans?,hate
7939,U fucking cunt bitch,hate
7940,This is horrendous,not-hate
7941,Dr. Vliet on #FOXNews 7/12/2014 @user Nothing has changed! #Illegals bring #USA diseases!#BuildThatWall ASAP.@DrLee4America,hate
7942,@user this doesn’t apply to you but I hate you and your leo cunt twat whore kin.,hate
7943,Kinky Slut With Loose Cunt Takes It Up The Ass,not-hate
7944,When you finally lose all respect for someone so you decide to fuck them and ruin their life just for fun lol,not-hate
7945,"Roses are red, violets are blue. You a bitch ass hoe, and yo momma one too. @user Yeet",hate
7946,"@user If we had the wall, it wouldnt even be close. I guess Congressional GOP just like living on the edge. #BuildThatWall Mr. President.",hate
7947,Study: At least 1 in 10 immigrant children has 'interrupted schooling': #K12 #EdPolicy,not-hate
7948,(Toronto Sun):#Woman who accused #Nelly of rape wants case dropped : A woman who said the..,not-hate
7949,The bitch can go with whoever she wants now I guess. I already took that V & destroyed every hole she got anyway. Raw too. #PETTY,hate
7950,if i ever met taylor she would be like : get this hysterical girl away from me.....and frankly i'd agree w her,not-hate
7951,"No, bi*ch. You killed him by coming here illegally! You both made the choice. Get the hell out of our country! #DeportThemAll #DeportImmediately #buildthatwall #GetOut Wife of undocumented Mexican dad blames Trump for his suicide @user",hate
7952,@user @user @user Look its simple. Women talk about rape in #metoo & you say not all men…,not-hate
7953,Next time I ask a chick what she wants to eat and she says 'I don't care' this is wtf she's gettin,not-hate
7954,"@user @user @user RT @user  Please arrest/prosecute all Governors, Mayors, and members of #Congress who are violating any Federal Laws. #USA #Americans #Constitution #2A #1A #EndSanctuaryCities #EndDACA #NoAmnesty #EndGunContro",hate
7955,@user @user @user @user How many women commited Jouhar to avoid rape and captivity? Those who don't learn from history are condemned to repeat it..,not-hate
7956,"Finland's president says illegal immigrants are exploiting Europe ""borders should be closed"" - Free Speech Time - @user",hate
7957,"The best tool against anti-immigrant sentiment is no safe space for white supremacists: be they legislators or poor folks. Shame them, smash them.",not-hate
7958,"@user Perhaps Ann meant to tweat that she wished she herself had been present to compete for the most hysterical woman? Regarding Kavanaugh, as Harris & Booker's questions revealed, I felt that he was less than decisive, forthright with his answers. #CountryOverParty #AmericansUnite",hate
7959,Hundreds become US citizens on #IndependenceDay in #Arizona #LegalImmigration,not-hate
7960,"Fact: Illegal Immigration Is A Crime, Not Simply A ‘˜Civil Penalty’ Deport these animals...",hate
7961,UMC complaint against Jeff Sessions after he used the Bible to defend separating migrant children from their parents has...,not-hate
7962,"on women is no suprise, i hope interest on the show will lead someone to make her page and show her amazing work in trauma for rape victims",not-hate
7963,"In Dalton, candidate for governor Stacey Abrams touts pro-immigrant policies",not-hate
7964,Pro Tip- Shut the fuck up when you're in my presence,hate
7965,Jodie Foster: Hollywood Execs Tried To Rape Me When I Was A Girl,not-hate
7966,Detaining Immigrant Kids Is Now a Billion-Dollar Industry,not-hate
7967,MS13 are animals! #ICEHeroes #MS13Animals #DeportIllegals #BuildTheWall #EndChainMigration #EndLotteryVisas #DrainTheSwamp #VoterID #SupportTheBlue #AmericansFirst #MAGA #LawAndOrder #VoteDemsOUT #VoteRed2018,hate
7968,"@user @user @user Protecting the COUNTRY is the sole purpose of the Military. Not for unnessary foreign endeavours an interference.. The COUNTRY starts at the Border, Mr. Smith. #BuildThatWall",hate
7969,These are poor Syrian refugees in camps,not-hate
7970,"A reminder, this is a parody account, used for entertainment. Tweets should be taken almost as seriously as we take #YesAllWomen tweets",not-hate
7971,"Don’t you dare call a woman a hoe in front of me, I didn’t spend all this time hoeing to not get my credit! Foh!",not-hate
7972,I hate gender -specific adjectives. Not all women are feminine and not all men are macho.,not-hate
7973,@user @user Bitch stfu you was just talking shit about her stop tryna get clout fat neck hoe,hate
7974,"Lisdoonvarna, a village earmarked for replacement. Along with a growing number of other towns and cities right across Ireland. Listen to Irish (FG) Minister for 'Equality, Immigration and...",not-hate
7975,@user a bitch about to get pussy punched if she dont buy a new god damn book,hate
7976,@user Are you in a competition with @user to see who is the more hysterical woman at the #KavanaughConfirmation ?,hate
7977,I'll just leave this here.....,not-hate
7978,Volunteer orientations are coming up this Thursday 5/4. Sign up here If you're interested in serving refugees,not-hate
7979,Some of you are so quick to say “not me!” Or “not all men” but you don’t want to call out your homeboys for this behavior?,not-hate
7980,"@user President Jokowi: it's not true millions of Chinese migrant workers get employed in Morowali, C. Sulawesi.The number of migrant workers is 3,121 &amp; local workers is 25,447.Thus the number of migrant workers is only 10.9% of total workforce The",not-hate
7981,5 women tellin u 2 ur face that they’re scared 2 walk down the street alone and Ur still so set on #NotAllMen that u argue instead of listen,not-hate
7982,@user @user @user Start deporting the Illegal aliens here and they will stop Smuggling in their kin folks,hate
7983,Boat carrying undocumented migrants sinks off N.Cyprus,not-hate
7984,"Church Takes Stand Against Trump's Immigration Policy in the Most Foul, Disgusting Way via @user  This is a cult,not a church.More useful fools...",hate
7985,New to Twitter-- any men on here know what the process is to get #verified?,not-hate
7986,Harvey Weinstein: More Women Accuse Hollywood Producer of Rape via @user,not-hate
7987,a girl KNOS wen a bitch likes her mans 🤣🤣😁,hate
7988,Everyone hates chelsea - whore skank,hate
7989,EU’s hailed migrant plan ‘˜a road to Hell’ Czech Republic refuses involvement,hate
7990,Soon turists will stay away from Spain bathbeaches. Today  new refugees come to Spain from Maroco and escaped without registration and walk through the bathingpeople. 1600 come last days.,hate
7991,"'IT'S NOT ALL MEN, THOUGH!' yet you sit in a circle with your boys and you hear the things the say. you hear them admitting to being brutal",not-hate
7992,"migrants armed w-sticks &amp; homemade flamethrowers broke through border fence CeutaðŸ‘‰15 border agents injured as 602 managed to break barrier.At this point, Spain must defy EU law, forcefully return them. What can weak EU do about it?",hate
7993,lets have an answer from all the do gooders and those with placards saying refugees welcome....,not-hate
7994,"If your girl ends it with you, don't be upset. It's not your fault. She's just a dumb sloot #WomenSuck",hate
7995,Salvini prosecuted for defending Italian sovereignty and finally preventing hundreds of migrants to invade Italy. GRANDE SALVINI!Help us preserve the European culture against the invasion.#stop_islamization #complicediSalvini #stopInvasion #REFUGEESNOTWELCOME,hate
7996,#Tufacebaba effective presence at #Worldrefugeeday2017 at Onikan Stadium in Ikoyi-Lagos standing #WithRefugees,not-hate
7997,"As we pray for the country's leadership as they debate about immigration this evening/this week, we can likewise...",not-hate
7998,"@user @user @user @user @user @user You don't stand for Canadian workers: “Wages in rich countries are determined more by immigration control  than anything else, including any minimum wage legislation.",not-hate
7999,RT @user #meninists #yesallmen,not-hate
8000,@user can u report dogshit retard link me after u beg ur fucking terrible u foreign cunt u sound like a woman fucking funder,hate
8001,"Foreign Invader, Ernesto Esquivel-Garcia, 20, TWICE arrested & in the custody of immigration officials TWICE released just to go kill an American citizen&#x1f621;. ⁦@POTUS⁩ #DeportThemAll #BuildTheWall #lilbulli &#x1f1fa;&#x1f1f8;&#x2764;️",hate
8002,@user We’re also hysterical and hormonal. It’s society’s M.O. to tell a woman her feelings aren’t valid if the…,not-hate
8003,Signing of the agreement paves way to lifting of the ban and improve diplomacy between #Philippines and #Kuwait #ucanews #voiceforthevoiceless #migrants #labor #domesticworker @user @user @user @user @user @user,not-hate
8004,@user Nose Twitchier May begins brexit in bed at Tiffs turning her back on Immigration a community party waiting on attack on poor,hate
8005,This advent calendar helps you pimp your Prosecco throughout Christmas:,not-hate
8006,@user @user Mmmmm sweet pussy hole :) xx,not-hate
8007,QUESTION: Should 'Refugees' Who Break The Law & Rape Women Be Deported Immediately? vía @user,not-hate
8008,Our ancestors called migrants invaders we should do the same,hate
8009,The #NFL is the only major sport in the US without a significant number of #immigrant athletes,not-hate
8010,Yes you're so hot but you've fucked black guys therefor you're ruined #SlittyBitches,hate
8011,#Spain overtakes Italy for migrant arrivals,not-hate
8012,"Fake hair, fake nails, fake personality, and pounds of makeup...... And you expect a REAL guy? Gotcha bitch #WomenSuck",hate
8013,a guy: *dated 8 girls in 3 years* some people: wow that’s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE,not-hate
8014,"there are also places on our Arabic, Bengali &amp; Latin American Spanish classes from January. These have been running since Sept, so not suitable for absolute beginners, but great if you want to brush up. Fees from Â£5/hr &amp; all profits go to our free ESOL classes for refugees (2/3)",not-hate
8015,Why is the White House betraying conservatives on immigration?,not-hate
8016,"Regardless of intent, the term “undocumented immigrant” is incorrect… because illegal aliens are foreigners (i.e., aliens), who are unlawfully present in the United States (i.e., illegal).",hate
8017,Wearing extensions around me is as dumb as wearing panties around me... They both getting ripped off of you,not-hate
8018,"if you’re really gonna sit and bitch about women hating on men for raping and harassing them, please exit my life immediately and forever",not-hate
8019,"This is disgusting!Pakistani doctor in #Australia watches video of his son raping a 13 year old girl and says, ""He would make a good Gynecologist"".#Rotherham #Telford #Grooming#Muslims #immigration #BNP #Patriots #Nationalist #Trumphttps://t.co/5ZoZXrCh2X",not-hate
8020,"Guy: your last name is Gonzales? You must not be from around here, like a Mexican immigrant. Me: actually I was born in Florida and raised in NY.  Guy: oh so your not from Mexico? Me: No, I’m actually from Filipino descent but even if I was from Mexico, I’d be damn proud to be",not-hate
8021,SHOVE IT DEEP IN YOUR WILLING KUNT PULLUNG OUT N B... — cunt*,not-hate
8022,"With healthcare access and immigrant rights looking increasingly tenuous with each passing day, the work we do becomes more and more critical for our community. Support our work today however possible:",not-hate
8023,Immigrant Farmers Help Grow Organic Ag in Wisconsin and Beyond,not-hate
8024,Hoping they will reconsider many things - esp. re. #Immigration,not-hate
8025,@user needs to send in the Military to the southern border stop this invasion of America from the 3rd world. #MAGA #BuildTheWall #NoDACA #NoAmnesty #DeportAllOfThem,hate
8026,Money can't buy you happiness but it can buy you pussy,hate
8027,Stimulate her mind and her vagina will follow suit,hate
8028,"Instead of saying 'that's not all men' how about you work to change the mindset of your friends, because clearly nothing's getting done",not-hate
8029,#BuildThatWallNow I do not want those vile thugs in our country! #EndChainMigration #EndSanctuaryCities #EndVisaLottery #AngelFamlies,hate
8030,The EU’s migration solution? Throw cash at the problem,not-hate
8031,They call it HB. I’m a hot bitch you a has been,not-hate
8032,Led Zeppelin - Immigrant Song,not-hate
8033,"@user Apparently 300,000 immigrants a year is now 'normal'. This is white genocide!https://t.co/rgN8YK6Z4oAfrica for Africans, Asia for Asians, White countries for everyone IS White Genocide.",hate
8034,"Germany, France and Malta agree to take in boat migrants",not-hate
8035,Can't they trade her for 5 illegal immigrants?,hate
8036,@user And set to accept more economic migrants,not-hate
8037,it makes no sense. I have a green card as well issued by the exact same agency @user It is valid for 10 years. The vetting is the EXACT same if not more rigorous for a green card. Why aren’t the refugee travel docs and green cards issued for the same # of validity?,not-hate
8038,"@user @user calm down this parody account is live again, that was close tho u guys almost had an impact on something #YesAllMen",not-hate
8039,"There's a hole in my heart where my will to live should be that I filled with stupid photos of MCR. I joke about it, but it's true.",not-hate
8040,@user Ahhh bitch just the other day you said ' I been having a crush on him since forever' dumb ass hoe give it up he don't want you,hate
8041,A 10-year-old rape victim gave birth in India – and the girl was unaware that she was ever pregnant.,not-hate
8042,@user Farming is all about Illegal immigrant's that's who dose all the work. Who cares. LOL,hate
8043,Role of #refugees in #SouthSudan’s peace process #WithRefugees @user @user @user @user @user @user @user,not-hate
8044,biiiitch lil biddy whores doofus bitch im eat my ass,hate
8045,@user Jeans ho ya girl hu,not-hate
8046,"More than half of the population in #Syria rely on humanitarian aid for survival. Together with @user and local NGOs, @user reaches 3 million Syrians (inside Syria) as well as 1 million #refugees each month with emergency food assistance.",not-hate
8047,Paul Ryan and “Big Club” Begin Positioning Comprehensive Immigration PlatformÂ Narrative‘¦,not-hate
8048,"RUSSIA, RUSSIA, RUSSIA... but now Democrats decry Democrat run Facebook's new political advertising policy about Political Ads. Say it’s too strict for demanding a social security number, a federal ID and a residential address. Democrats don’t want rules",not-hate
8049,"I have no shame bruh, none at all",not-hate
8050,"@user Wow that hoes aint shit, You deserve better dan that ugly whore brother",hate
8051,Rape Culture is just another millenial myth made by bloggers and Instagram sluts.;;,hate
8052,@user @user Wow! Great video. Rare to find women who agree with us. Thanks for the support. #MaleDomination,hate
8053,"#SendThemBack #NoMigrants ⁦@ParisJeTaime⁩  #Paris suburb home to 300,000 illegal immigrants, report says",hate
8054,Maldivians' visit for health and education services as well as weekend travel and residency is putting strain on #SriLanka #ucanews #thereforthevoiceless #migrants #health #education #Maldives  @user @user @user @user,not-hate
8055,Thems the rules,not-hate
8056,Just cause I wear flowy shorts and start to get drunk does NOT give you the right to rape me and it never will,not-hate
8057,Pres. Duterte ordered ban on #deployment following #Filipino worker was found dead in a freezer in apartment in #Kuwait @user @user @user @user,not-hate
8058,@user @user Ole fat neck ass nigha . Release the motherfucking song ... I’ve had it with you cunt holes,not-hate
8059,PHOTOS: Trump's border wall under construction #BuildThatWall #BuildTheWall #WalkAwayFromDemocrats2018,hate
8060,@user Drug Trafficking&amp;gold smuggling by foreign nationals is on rise.Our immigration laws r so weak.People stay on expired Visas,not-hate
8061,"Problem for the PM re Johnson is that a person who sent round vans telling immigrants to GO HOME is not in a position to lecture anyone on racism. The lesson of which is: if you pander, they’ll take everything you give them and keep pushing for more",hate
8062,@user @user You are a stupid idiot. F U. NASTY TRASY SKANK,hate
8063,Libyan coast guard intercepts 40 migrants bound for #Europe,not-hate
8064,I'm sorry but c'mon if women were as hysterical as men we'd have them all in interment camps until we figured this shit out.,hate
8065,Wow they tried to give me a FEMALE DOCTOR TODAY. I didn't even know those EXISTEd...,hate
8066,@user @user @user RIP Twitter bitch cunt,not-hate
8067,"Playing Mr. nice guy will get you nowhere but home alone rubbing one out. Man up, cupcake",not-hate
8068,Merkel calls for 'more control on migration',not-hate
8069,"But the plant gets devoured by the animal, and the animal devoured by us, because nature, rather like I spoke of women before, is a cunt.",not-hate
8070,@user Les Miserables Banksy for sexual assault victims in France and Germany another do gooder of illegal immigrants not legal,not-hate
8071,Me whenever anyone compliments me,not-hate
8072,When you're acting like you have your life together but you really have no clue what the fuck is going on,not-hate
8073,the go home blacks refugees dirty immigrants asylum seekers sucking our country dryniggers with their hands outthey smell strange savagemessed up their country and now they want to mess ours uphow do the words the dirty looks roll off your backs,hate
8074,"Why do bitches from Philly and Jersey always ask 'do you have a Wawa?' Yeah bitch, we got Wawa but I don't eat at gas stations, FOH",not-hate
8075,@user You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil…,not-hate
8076,"Plot twist: women do, in fact, like nice guys. Women do not like “nice guys” who call you a bitch for rejecting him after he was “nice.”",not-hate
8077,"#BuildThatWall and then extend it to Wall, J, & K Streets. #DrainTheSwamp",hate
8078,"According to UNHCR, in 2017, there were 24.5 million refugees who had fled their countries to escape conflict and persecution. This is 2.9 million more than in 2016, and the biggest increase UNHCR has seen in a single year. You can help. âž",not-hate
8079,Still no end in sight for Africa’s #refugee crisis via @user #WithRefugees @user @user @user @user @user,not-hate
8080,* Libya rejects EU plans for migrant centers on its territory. #v4 #visegrad,not-hate
8081,And what were they expecting? Holiday camps with 5 star facilities! I bet they have better living conditions in Germany than they have at home..... if not just go back! Simple!  #Refugees,not-hate
8082,@user Once a meathead always a meathead. ILLEGAL ALIENS IS NOT IMMIGRATION. #NoDACA #AmericaFirst,hate
8083,What a wonderful woman! This is the kind of immigrant we need here! 💕🇺🇸🇺🇸🇺🇸💪🏻,not-hate
8084,this girl is hysterical with laughter on the bus and i just have such a strong need to know what could make a person laugh this much,not-hate
8085,What an idiot. #buildthatwall,hate
8086,I might be old but at least I came up in a time when hip hop was in its prime and people didn't have bitch ass feelings,not-hate
8087,About Time! Non Citizens and DACA Illegals Who Voted Must be Arrested For Voter Fraud Serve their time then Deported ASAP All Forms ask you to Swear Your a Citizen they lied ! #SendThemBack #Trump #MAGA #RedNationRising #Immigration,hate
8088,Do you really think it's hot to dance all over black guys? You've completely ruined your image for us humans #WomenSuck,hate
8089,"They should all be prosecuted & American Taxpayers want FULL RESTITUTION, I'm sick n' tired of losing 25% of every one of my checks to pay for all of these fucking programs that I myself can NEVER get assistance from or very little! ENOUGH IS MORE THAN ENOUGH #BUILDTHATWALL",hate
8090,#MUFC Walmart #MacysBTS #target Help your fellow man. Subscribe to the blog today:,not-hate
8091,Hey jackass liberals see a wall DOES work #BuildThatWall,hate
8092,ICE Leader: Ryan's Immigration Bill Another 'Gang of 8' Debacle via @user    Dump rino Ryan...,not-hate
8093,"Reducing the flow of refugees by 40% is a start, they also need to look at reversing the flow, as many are not genuine, as seen in Europe where many go back regularly to their home countries for holidays.",not-hate
8094,@user It’s called polio. I hate calling women this word but your a ‘bitch’ in this instance.,hate
8095,sometimes your girlfriend gets kidnapped by a bird and her bitch,hate
8096,World Relief is thrilled to be included in this list from @user of 5 organizations to support for #WorldRefugeeDay. Check out the other organizations who are doing amazing work to stand with refugees. âž,not-hate
8097,"Iraqi ""man"" arrested for police officer shooting in Colorado Springs...@AnnCoulter secret decoder ring needed to figure out which legal immigration program he used to get in here!  Refugee? Special Immigrant Visa for Afghans and Iraqis? What?https://t.co/6WxQhjqOn5",not-hate
8098,"@user @user Just bitch, bitch, bitch because you don’t get the attention you want or the singular self-importance.",hate
8099,"and the rest are staying, raping our daughters and welfare system and creating a caliphate. They will never return as they were never refugees as we all knew when they streamed in, as they are still doing. Really hope peace returns to all of Syria. Great to see.",hate
8100,A Catholic who loves Christianity  #Italy #LeaveEU #StoptheBoats #Sendthemback #Lega #News #Bible,not-hate
8101,Male logic is a woman should get life for accusing a man of rape but an actual rapist shouldn't,not-hate
8102,"I thought I saw a dead dog on the side of the road and was about to lose it, but then I realized it was just a cat",not-hate
8103,@user Isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self? Mussies are cave monkies,not-hate
8104,It's like it's always the ones YOU CARE FOR THE LEAST that be talking so much shit like bitch I'm not even paying attention to you lil whore,hate
8105,#QAnon #Spygate #DeclassifyFISA #StopTheInvasion #BuildTheWall,not-hate
8106,Spanish police clash with migrants after 800 storm Morocco border fence,not-hate
8107,Thank you to @user @user @user &amp; everyone else who showed up yesterday to shed light on the legal resources that are available to help our City's immigrant families.,not-hate
8108,"""Love seeing how girls publicly compliment each other """"Oh wow. Stunnerz. Bae""""And in the same breath send private texts to their friends saying the same person is an """"insta-whore / attention whore / D-craving attention seeking skank with dumb shoes""""Hilarious#MoreThanTwoFaces""",hate
8109,"If I was president I would- introduce revocation of citizenship bills- voter I.D. executive order- border wall- do ""merit based"" pro white immigration- more pro life policies to increase white birthrates- take away LGBT degeneracy rights- term limits- segregate america",hate
8110,"1 hoe 2 hoe 3 hoe 4, girl you know you're just another whore 🤷🏼‍♂️",hate
8111,#PoliceState. Why were 600 people arrested for exercising their constitutionally guaranteed right to free speech. #Immigration @user @user @user,not-hate
8112,'Oh you're dating someone now?',not-hate
8113,"Hungary's New laws target Muslim migrants ""to preserve Christian culture of Europe"" - Free Speech Time - @user",hate
8114,@user @user Absolute skank you are,hate
8115,"DA just don't want to accept that the days of whities running SA are over, especially arrogant, gloating whities.",not-hate
8116,Ew a year ago I was chillin w/ a nasty coke head looking skank 😷😷😷😷😷 bitch you nasty,not-hate
8117,I only follow pretty girls that live close enough to fuck ☺️,hate
8118,"German diplomat blames Britain for the immigrant crisis in Germany ""UK should take them"" - Free Speech Time - @user",not-hate
8119,If you got a tattoo today you a hoe,not-hate
8120,ALISA AND I AND ONE OTHER COOL GIRL JUST HAD TO FIGHT THIS NOT ALL MEN DICKHEAD I HOPE HEFUCKING DIES,not-hate
8121,"@user @user Bitch, do you think those women are stupid? Don't even try to kiss and lick their ass.  The…",hate
8122,Don't FORGET this FACT all YOU #KildaBeast #FakeFemBot #NastyWomen #MuMuMama #ChewbacaLeg #YeastInfestedPussySuits !!Even a VAGINA has a WALL !!! #BuildThatWall #DeportThemAll,hate
8123,@user @user Women should support women! telling them they are hysterical is abusive.,not-hate
8124,@user This comes from a rape whore who forced sharia down the throats of her constituents.,hate
8125,"you ever just see a random woman on the street and want to choke slam her to the ground, pour gasoline in her cunt and light her on fire",hate
8126,@user Are you calling me a slut?,not-hate
8127,Police nab illegal immigrant 'family' after man found to have raped girl via washtimes #women #college #Democrats,not-hate
8128,honestly a bitch didnt deserve shit this whole year or whole fuckin life so why q bitch always complaining ugh fucking hoe,hate
8129,@user If we left the EU and did away with the old outdated Commonwealth migration could fall rightaway Uganda in the 70s taught us nothing,not-hate
8130,When your inner unicorn is showing,not-hate
8131,@user @user @user You sound like one lo intelligence. Skank,not-hate
8132,Without limitation of refugees Seehofer can retire. Time to get the truth !,not-hate
8133,accusing a woman of lying about rape to get attention means you're trash,not-hate
8134,@user Stop immigration of all refugees and you will be save.,hate
8135,"Presence of soldiers has resulted in sexual harassment, intimidation and violations of tribal people's rights #ucanews #thereforthevoiceless #refugees #Philippines @user @user @user @user @user",not-hate
8136,It’s bloody crap being a migrant here right now.,not-hate
8137,@user The first person (Trump) to pack a stadium & not get paid for it. Priceless. O'Puppet on the other hand threatened to cancel a speech if the fee $$ amt was disclosed to the public. SAD. #MAGA #KAG #DrainTheDeepState #ObamaSpeech #BuildThatWal,hate
8138,@user gotta pay the bills bruh,not-hate
8139,No seriously. It has 😂🤣,not-hate
8140,"How dare you!! How about giving our own women the choice to be able to walk on OUR streets safe in the knowledge they won't be raped and murdered courtesy of YOUR out of control immigration. You've created a monster, you are a monster #MayMustGo @user",hate
8141,@user come tell this bitch to get in the fucking sea. Please. Before I cunt punch her. 😂,hate
8142,"I'm only gonna waste your time, break your heart and ruin your vagina, to make you stronger as a woman. You're welcome",hate
8143,"""I'm done with twitter. ALL I did was express MY views. I KEPT saying things like """"I might be wrong"""", """"That's how I feel"""" throught my thread bc THIS is exactly what I feared. You all ganging up & attacking me.Now I'm a solostan, racist, Idiot, bitch & skank & more!""",not-hate
8144,"Women are equal and deserve respect. Just kidding, they should suck my dick.",hate
8145,Saturday Twitter Tip Find 5 men you disagree with Ensure they are blocked to prevent rape and death threats Ign…,not-hate
8146,How is it that no law enforcement entity finds it odd that you can leave the WH dead broke and then buy your Skank daughter a $10 million apartment and pay for a $3 million wedding. Have the Clintons ever gone back to Haiti??? #maga #tcot,hate
8147,@user @user You have to understand that not all men were raised the right way and you have to protect you…,not-hate
