id,sentence1,label
2135,Going to sleep a solid 30 minutes earlier than last night!!! #success #justwhatiwanted,irony
2136,@user @user Because Bill makes too much money making speeches now and he's so honest :),irony
2137,"When a teacher says ""come in tomorrow morning for help"" but they are never in their classroom #wow #thanksforthehelp",irony
2138,#fOLLOW THE #MONEY #HOMEbiz NOT #mlm *** NOTE YOU CAN GET PAID FOR POSTING ON ...,non_irony
2139,@user not hating. me and @user were just awesome.,non_irony
2140,"Wow thanks for the good vibes right before my exam, parents.",irony
2141,@user @user And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill?,irony
2142,@user or maybe she just drips herself to death lol,non_irony
2143,@user i wanna do mine but im a pussy,irony
2144,@user but  in term time my son........ 😆😎,non_irony
2145,Do I...do I want to know what he has in the bag? #Cthulhu #Christmas #Lovecraft #SantaClaus #funny,non_irony
2146,@user Grabe! Affordable na Affordable,irony
2147,My #Christmas ritual...part one. #HowTheGrinchStoleChristmas,non_irony
2148,@user Georgia's nativity play in the morning too..,non_irony
2149,"So, @user faved my tweet. What was my reaction?....my parents thought I went crazy.  Ashamed",non_irony
2150,Of course one of my lecturers happened to be at the bar/restaurant we are at for my birthday meal...,non_irony
2151,Time for my babies and I to take this medicine so we can get better😷,non_irony
2152,Lol at docs who don't know what they're doing.  #fuckthat,irony
2153,@user did you get fat on your honeymoon?,non_irony
2154,@user So you condone murder for rude people?||File that under Nincompoop Update,non_irony
2155,Makes perfect sense to get mad about something that happen 4+ years ago.,irony
2156,Agree with @user @user some people sigh so others will hear them. My husband sighs all the time. Around me. #Curious,irony
2157,Cool.,irony
2158,@user Jackie Just Had the Best Joke I've Heard In Awhile| 😂😩🙈🙈🙈,irony
2159,at its core. #trolls looking for #trolls. The second coming is soon. #itm #noagenda,irony
2160,#Laundrymatfun#LOL#YesIsaidNOT#spincycle#youspinmeround#recordplayer#thatsmykid#80smusic#teachingth,irony
2161,Thank you behh! Loveyou! :) @user #bestfriends #behh #beh #sweet #love #distance  #to #far...,non_irony
2162,Watching Christmas movies alone is like so much fun.,irony
2163,"..@Youtube : Keeping the big channels big, and the little channels irrelevant since 2014 . #GoodJob",irony
2164,"The word ""Taliban"" comes from the root word ""Talib"" which means a student. |#PeshawarAttack #DeathToTaliban #DeathToISIS",irony
2165,"I like how people freak out when they hear I'm still getting paid while I'm off for over 2 weeks. Join the military, duh.",non_irony
2166,Drinking a Mercury: The Winged Messenger (Planet Series) by @user - #photo,non_irony
2167,"Math presentation, ap history test, ap science test, and whatever the hell we're doing in Asgill... Today should be fun!",irony
2168,@user I know it was you Fredo. You broke my heart!,non_irony
2169,@user I can't wait :) Enjoy your Christmas!,non_irony
2170,#Congressmen Admit to  reading #NDAA before #Voting |<3;-}><3|Via @user,non_irony
2171,Andrew Luck is some kind of QB... Wowzers. #INDvsCLE,non_irony
2172,@user @user what???? No verbal submission?,irony
2173,"Selfish, narcissistic. Only the woman matters. Child doesn't matter. Father doesn't matter. No one else matters.|http://t.co/1olMSFOTd7",non_irony
2174,MAMA - a Korean awards show that will be held in Hong Kong and will be headlined by an American artist,irony
2175,@user WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb,non_irony
2176,Left home at 7.30am and still trying to get to work. I just want to cry!! #happymonday,irony
2177,@user .@JebBush considering a run for the @user #5Things <shocking> <>,irony
2178,Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold  #HolyRosary4life #SeniorB 😄🙌🏆⚾,non_irony
2179,@user large companies don't pay tax and get away with it.individuals who don't pay get locked up or fined.,irony
2180,The quest for #GoSupersonic tickets continue -_-,non_irony
2181,Lol! I m enjoying it👭 #Talks #Crazyness #SheNeverLeft  sleepy!! ☺,non_irony
2182,"@user Of all the Spice Girls, you'd pick her?!",non_irony
2183,Pediatric Grand Rounds on statin therapy and the dyslipidemia of obesity. Breakfast on offer is 2 grand platters of donuts.,irony
2184,"showed mom this picture of me and @user & says ""this is grunge"" and she goes ""haha!! I love it!"" #momgoals",non_irony
2185,"finally going to bed, definitely looking forward to waking up in 5 1/2 hours. 👍",irony
2186,@user @user wish I was there. maybe next year. I'll be the one with the mad socks. no clothes. just socks.,non_irony
2187,Gee faculty at nicholls are so helpful,irony
2188,The sky looks SO beautiful today....,irony
2189,Thirst will make you settle for a grenade bruh,non_irony
2190,@user You're slipping back into hate figure territory,non_irony
2191,My christmas gift... i have sweetest friends :) #blessed,irony
2192,I'll just assume Rex Grossman is starting.,non_irony
2193,@user your busy staff  standing about when people queue #joke,irony
2194,@user when ur boyfriend interrupts your selfie yeah happens all the time,irony
2195,thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila,non_irony
2196,"2AM on Christmas Day, and we're heating up Pizza and Breadsticks. #theboysarebackintown",non_irony
2197,Check out some things I've been really loving recently during the holiday season!,non_irony
2198,Apparently it's hang up on Ashley day😄,non_irony
2199,Welcome to twitter @user myself n @user r at ur service as ur twitter coaches,irony
2200,I'm not staring at your boobs hun..I'm looking at your heart #relax,non_irony
2201,#YouAndIBackToYoutube WHAT???!WHY???!! ITS CHRISTMAS! ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS! GIVE IT BACK TO US! @user,non_irony
2202,How do we end up talking? ..oh wait..we don't talk..whooops #cutestcouple,irony
2203,Aaand the hits just keep on coming. #BadDay,non_irony
2204,Didnt have no time to wake and bake this mornin  winnin 😡🙅,non_irony
2205,@user 's twitter game is perfect tonight! #amazingness,non_irony
2206,"@user #InkRivals ok,we all know Cleen is going to win, lets just end it. Not exciting. AMEN TO THAT",non_irony
2207,@user @user I expected some sort of apple quip but that's why you guys do the jokes and I do the news tbh,non_irony
2208,big up @user 4 ur post When cunts run through your photos😒 #its#a#struggle#its#a#problem check da n...,non_irony
2209,@user Sig-ni-fi-cant witter,irony
2210,Check out my new post! MyFairDaily: 10 Things I've Been Loving Lately #lbloggers #holidays #myfairdaily #favorites,non_irony
2211,It's not possible to have enough time,non_irony
2212,@user you wearing the pin I sent for the rest of the video yesterday made my day. #daymade #addicted,non_irony
2213,Climate change redux: CALIFORNIANS experience drought & voted for bonds to cover.Climate changed &now we have most rain in 100 years.,irony
2214,Putin praising Constitutional Court for defending against 'arbitrary action on the part of the government,irony
2215,Perfect time to get really sick  😫😷,irony
2216,Jordan fan here|| 😛 -not a hater.,irony
2217,#All #Cute #Dude #Girlygirl #I039m #Into #Is |Please RT:,non_irony
2218,"Hey, @user DenialCSGO decided that they want to replace @user and I'm their new player. #NAShuffle Nobody is safe. #CSGO",irony
2219,Here comes the universe. #TMLtalk #Leafs,non_irony
2220,I had the best New Years!!!! Spent it with the people I love & I fucking loved it! 😍 Such a happy camper right now! 😝💚❤️,non_irony
2221,@user Why? He has draft pick compensation tied to his name and is only six months younger.,non_irony
2222,2a TL shows Lester's 6/$155m deal's a hit Boston - Wish all announcements were made when parties involved least coherent #Notsarcasm,irony
2223,"replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer",non_irony
2224,Thank you Aidyn and Adele for getting me sick.,irony
2225,@user Hey #Russia ! MAKE MONEY #TWEETING YET?||http://t.co/Q2WB7riAvK <-This #FOXNews Clip explains how||https://t.co/cpJZkEgNe7,non_irony
2226,"ï""?#Depression and #Abuse are sadly a part of many people's testimonies My Monster of a secret: #DamonLeroi",non_irony
2227,"@user wow, that is some fluent finnish",irony
2228,"Good choice to stay up late, Lys.  #study #finalsweek #deathofme",irony
2229,@user I got manually retweeted by Zach Harper. #internetcelebrity,non_irony
2230,Eating sweets in PE,irony
2231,Thanks bus. Thanks for telling me where I am. So helpful.,irony
2232,Wondering weather to have a few drinks tonight or not 🎅🎁🎁🎄,non_irony
2233,Fav part abt Xmas day..getting merry Xmas tweets from ppl who NEVER talk to me #kys #idontcare,irony
2234,#your biggest task is to get me to look #how shall one do that?  looking #none of them #cleverclogs #shld #know #my #nakhre too,non_irony
2235,Oh this will end well.  RT @user Military-Style Tech Finds Way Into School District Safety Measures,irony
2236,@user Saturday at 11:00?  Damn...there goes my secret news paraphernalia....   telling,non_irony
2237,Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo,irony
2238,"But not a grocery store or pharmacy. Sensible.  ""@GRPress: Offices or apartments? owners of Monroe Avenue factory ponder options""",irony
2239,"@user it'll be ok, just get your TA to fix it!!",irony
2240,"I am also going to enjoy two beers, while sitting in my car. That is  illegal. What was done to me at USC Medical, and at Penn Mar, is.",non_irony
2241,@user isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence,irony
2242,Working cart today..gonna make that money! . 35 golfers all day 😒🔫,irony
2243,"Thanks to #TeamIpswich ED for making the news crew and I so welcome this morning, as they always do. #BlackFriday filming #ItWasQuiet",irony
2244,Yay for another work at 4am day 😐,irony
2245,"Do...or do not. There is no try. - #Yoda ""Do. Do not. Try. Try again. Repeat until you get it right."" - #JarrodDavis",non_irony
2246,@user Vote-Who is the most underrated actor? jimmy#oters  got ter fame im,non_irony
2247,"@user Also, I would not that my tone was joking, though it's difficult to properly convey that in a Tweet.",irony
2248,"#Net #neutrality: #Cisco, #Intel, #IBM #warn #FCC  #to #crack #down #on #ISPs: More than 60 #technology...",non_irony
2249,Plan on using the last 16% of my battery on listening to @user @user get through the day #big☆now,non_irony
2250,Congrats still SASMVT for a good run. Ulitin nalang ulit ang 6-peat next year :),non_irony
2251,Baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. HEAVEN! If only the snow hadn't turned to rain.,non_irony
2252,My favorite dreams are the ones where you wake up covered in tears.,irony
2253,@user I guess not. Stop insulting me.,non_irony
2254,Thinking I should lock my phone away for the night: #ifyoudonthaveanythingnicetosaydontsayanythingatall,non_irony
2255,"Second major nosebleed of the day has halted my training efforts. Nares, this means war.",non_irony
2256,Jack doesn't understand twitter. Thoughts?,non_irony
2257,@user @user The number 2 play was awesome.,irony
2258,#indonesian#czech#mix#girl#with#my#boy#elvis#im#single by mcrodyn,non_irony
2259,"Yo I got ten squad members in Khajo Chris said as he tears up...|""You ain't a gang member..."" Kevin responded |#thuglife",irony
2260,@user wants me to get hit by a bus so she can get a 4.0 #bestroomieaward,irony
2261,Even Soweto TV didn't bother to show these fvcken awards...useless to the bone..go figure,non_irony
2262,@user How do you score on someone?,non_irony
2263,Long time no see #long#along#time#times#no#see#me#you#i#your#say#hi#hello#want#wanna#to#meet @user,non_irony
2264,Interviewed a turkey & here's what he had to say #Thanksgiving,non_irony
2265,There was a shooting in my old neighborhood where my family lives. Praying everyone is okay and stays safe ❤️,non_irony
2266,stl.You Will Never Win Again RT @user New Manager? New Striker? New Transfer Committee? (cont),non_irony
2267,"@user The badger crusade continues.|""Gloucestershire badger patrols triggered by illegal trapping fears""|http://t.co/rF5aAmpC5n",non_irony
2268,@user @user ^^^^ IMAGINE THAT? Never would have guessed,irony
2269,Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom,non_irony
2270,My dogs like to be nice and toasty while relaxing at home #adorable #puppy #socute #icant,non_irony
2271,#Indonesia -- #Four #large #parts of #crashed #AirAsia #jet #found #on #sea #floor. via @user,non_irony
2272,"Mmmm RT @user !!!! @user Faved. @user If Southampton wins, I'll post a nude..""",non_irony
2273,"@user and among 8 of #duleepSingh children,none had one!",irony
2274,There was a point where the effort was coming in only one direction. I left and that there was a 180° change in direction,irony
2275,@user another case of away the lads  or to put it in song tell me why we don't do north london !! #TyneWeirSunday,irony
2276,@user @user gotta be a joke about tootin a Horn somewhere,non_irony
2277,really not sure I want to be in this place today #SoMuchBadNegativity #SmileYouFuckTards stop dragging my day down !!!,non_irony
2278,We all have them people on Instagram who put the most pointless hashtags #Can #you,non_irony
2279,Woke up crying because of the nightmare I had... gonna be a great day,irony
2280,Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages,non_irony
2281,Good to see Tomas Rosicky playing tdae #ARSvQPR,non_irony
2282,#MIley #Cyrus #Is  #The #Bad #Influence – Sources Say Patrick Schwarzenegger Is!: Miley Cyrus has been dating...,non_irony
2283,"YOU>@RBRNetwork1< DO NOT represent ALL blacks in fact, most reject you @user @user @user @user",non_irony
2284,Kebabs ordered..|Snug on sofa watching shit tele with dad 💕💜,non_irony
2285,Prevents blood clots! More like stops blood circulation #SurgicalStockings #attractive,irony
2286,You can spit on a rose but it's still a rose.  #contempt    #mockery,non_irony
2287,@user how do I give feedback on some food I've just.  happy,non_irony
2288,Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters,non_irony
2289,"Secret Santa for one of my er...""hotter""  work colleagues..",irony
2290,@user is that  ?,non_irony
2291,"I can't stop laughing at this. The fact that they specialize in ""Viral Marketing"" is especially amusing. ...",irony
2292,Most useful algorithm I've learned in class so far is finding a substring by using the fast fourier transform,irony
2293,Worth a read. On #Christians and the persecution they face. #equality #respect #sectarianviolence #countyourblessings,non_irony
2294,I messed up today guys. I thought about work. D: #fail #itsabovemypaygradetocare #stillcare #lesigh,non_irony
2295,i'm 55 and i've believed for most of my life that God only created 1 race @user @user @user @user,non_irony
2296,Wow I feel great,irony
2297,I'm so glad I'm sick today. | #bullcrap,irony
2298,I'm so good at sight singing.,irony
2299,If I had to chose between living in Winnipeg or never seeing the Leafs win the cup. No cup it is. #TMLtalk #Leafs,non_irony
2300,NO PAİN- NO GAİN ! |#Fit #Fitness #gym |#No  #Give #Up 👊💪,non_irony
2301,"Ostentatious ""a showy display designed to impress"". Thats the word I immediately think of when I see a woman feeding her child!  #Idiot",irony
2302,"But @user was trying to find us, and my battery died. Guess how he found us? Yes, that bastard wand! !!!!!",irony
2303,"Nice friendly drivers @user ""never get on a bus with a £20 note mate"" what a way to make you feel welcome!",irony
2304,"@user I love the way that the #white males are buffoons, while the #black woman is smart and always wins #culturalmarxism",irony
2305,HEY LOOK THERE!,non_irony
2306,"@user you didn't make enough of a blót to Ullr (God of Hunting, Skiing, and I assume hockey).",non_irony
2307,Me: my stomach is upset.| My stomach: I AM MORE THAN UPSET!,irony
2308,Yay time to clean....  so tired,irony
2309,@user brilliant news for potential young buyers!,irony
2310,"Seriously tho if you need me anytime over winter break just shoot me a text. Probably won't respond cuz I'll most likely be eating, but hey",non_irony
2311,"@user @user Me and Cam Newton will be engaged by the end of this year just wait on it lmao"" BYYER FOOLISHA""<<good night",non_irony
2312,@user I was tempted but I didn't want to one-up your tats with mine,non_irony
2313,Many of the best ideas come from having fingers too fat for your keyboard.  #nimble  #agile,irony
2314,Shoes on make-up done ! I'm ready,irony
2315,Love the fact that are school smells like a sewer. 😷😷😷😷,irony
2316,@user @user but they did uncover the hidden arsenals of WMD in iraq as a result of the (torture) enhanced interrogation,irony
2317,#America #continues to show us that it is  here for #BlackPeople even though,non_irony
2318,🎉It's Monday! 🎉,irony
2319,When will this girl learn..... @user #it #is  #everyday #Chezza #sometimes #do #work #andnotgetcaughtbyMR,non_irony
2320,Today is awesome!,irony
2321,"you is very much right my brother when I am done I still will not have a car, and when I am done praising Allah I to will still  (1/2)",non_irony
2322,Thank you @user for live tweeting my morning,irony
2323,Too blessed to be stressed. So hype for next year! #HAILSTATE,non_irony
2324,Boone Pratt- The Evolution Will Be Televised (Directed By Devin Gibson o...: via> @user,non_irony
2325,The dude who told me money isn't everything is arguing with his son over money. In public.,irony
2326,It's beginning to look a lot like....||... Intravenous!||#selfie #xmasdo #xmasparty @user,non_irony
2327,Absolutely great having no lesson from half 10 until half 3 today  #zzzz,irony
2328,@user // LOL...Apparently I leave a big impression.,irony
2329,@user you may also see flags of ISIS with him  is this govt and ch nisar don't admit :'(,irony
2330,"#Terror on high Seas ...|Fishing boat, allegedly from #Pakistan, blows up at sea ......",non_irony
2331,"@user @user hitting the big issues, champ.",irony
2332,"Working super early on a Friday, when your will is weakest, is a pure treat.  #tired #stormageddon #ArrowMidSeasonFinale",irony
2333,👊 #fistbump #positive #focus #starve #distractions #werk #motivation #createpath #uplift #success...,non_irony
2334,"your delusion that people are being killed ""cuz Obama black"" is the myth @user @user @user @user @user",non_irony
2335,"Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol  #AntiConversionLaw",irony
2336,It's a Christmas miracle!||,irony
2337,Being ignored is still in my top ten things I love. #sarcasmtweet,irony
2338,"@user @user so basically the only storyline for Caroline Forbes in this season is called ""Stefan"", great!",irony
2339,Just submitted my final paper of the semester. It's only a make-it or break-it on whether I pass the class. No big deal. 😑👎,irony
2340,Thechicago firehouse restaurant goes up in flames.  #chicago #fire #cfd #workingpress #cbs #wbbm...,irony
2341,@user 😁 contrary to this ... I'm wide awake (caffeine injected consciousness ) 😳,non_irony
2342,@user no doubt. And we wonder why Xmas makes ppl crazy?!,non_irony
2343,Stuck behind someone who can't do the speed limit #lateforwork #fuck #happymonday,irony
2344,"Jesus, Mary and Joseph. How sad to go through life suffering from  deficiency",irony
2345,@user yup it must be good to be ivy league Educated because it does alot of good,irony
2346,@user I think it was the hotel owners...,non_irony
2347,then there's this @user @user @user @user @user,non_irony
2348,You guys seriously need to try this game #BananaBonanza,non_irony
2349,the  that the #euphemism #CoerciveControl was #coined by a #MAN but is now #lovingly #appropriated by the #radical #feminist #agenda,irony
2350,Absolutely love waking up to snow,irony
2351,maybe i should delete my facebook tab- cause then i'd probably get more stuff done and be less distracted,non_irony
2352,Those bad Anonymous and Occupy people did it all because they support white supremacy,irony
2353,@user your last retweet though,irony
2354,My vision looks like this =  just let me enjoy my first winter outside through a peep hole  #growingwinter,irony
2355,thankful our stat teacher is dropping the lowest quiz @user #lifesaved,irony
2356,@user @user Didn't Carolina beat Tampa Bay? the picks sheet has TB winning.,non_irony
2357,Smh. Yesterday I was losing my voice. Today woke up with a mean ass cough and a headache 😒Christmas could be any better,irony
2358,@user and he can't find himself a pair that would fit  🙈🙊🙊😂,irony
2359,This is what we called OTAK LETAK KAT LUTUT.|#melayu |,non_irony
2360,"#RedSox RT @user Meanwhile, in Caguas, Rusney Castillo goes 4-5 with mammoth HR. man, Alex Cora loves this guy",non_irony
2361,Look at this trash. You can clearly see his handle. He stole my name and my pictures,non_irony
2362,@user oh right do you know John Parker the pisshead @user,non_irony
2363,"@user @user ooh, that looks like so much fun!",irony
2364,"Russia says ruble crisis over as reserves dive, inflation climbs  via @user",irony
2365,Perfect way to start off my morning,irony
2366,"@user Well since he's basically an employee of the oil & gas sector, it would make sense that he operates this way.",non_irony
2367,Love feeling like I've been lied to.  #dontwanttobehere,irony
2368,"@user Tx, i saw that. must be a great shot to defend oneself from a fierce attacking giraffe.  #HungerGames",irony
2369,I just love a chaotic school run!!!...,irony
2370,I need new boots for my birthday.. And by new boots I mean like 3 or 4 pairs 😄😄 #ineednewboots #boots,non_irony
2371,New England (-11.5) over New York Jets; Pittsburgh (-2.5) over Kansas City; Carolina (-4) over Cleveland.,non_irony
2372,Love it when you can see people have read you facebook private message but they just don't reply,irony
2373,@user @user Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough,non_irony
2374,😂😂 I'll let you and BB know how I get on xx,non_irony
2375,Towing company commuter car being towed.,irony
2376,@user good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion  ;),irony
2377,Why does Mostella get as much or more playing time as Hubbs...idk might be wrong but I don't understand that,non_irony
2378,I can't waitlove#this#is#love#and#you#cAn#tell#me#how#much#this#is#gonna#last#beth#rip#twd#forever#bae...,non_irony
2379,Will put corporate racism and sexism back where it belongs: Face-to-face  @user Execs think twice,irony
2380,@user I'll just wait here :) :) :),non_irony
2381,"there is no such thing as ""racists"" because there's only ONE race, HUMAN @user @user @user @user @user",non_irony
2382,"Wait...  wait...  wait...  isn't the font on that t-shirt ""comic sans?""  @user #ICantBreathe",irony
2383,"I deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao  #stfu jks love u cuz you'll prob see this",irony
2384,"*rushes to take the ""Which Christmas cookie am I?"" personality test*",irony
2385,thanks for appreciating me looking out of you and caring !!,irony
2386,JLPT tomorrow. I am feeling vaguely confident. But just vaguely.,non_irony
2387,@user Does it imply you can get off facebook using crack or cocaine? .,irony
2388,@user #skill support compyuter system<<what is your idea<> robotway,non_irony
2389,Good luck to @user  against @user this afternoon after a month of inactivity.   ring rusty.,irony
2390,"the people #BillCosby looked down upon are ones coming to his defense. This isn't about race,it's about rape!",irony
2391,Oh how I love that my ass is too big to fit into my jeans anymore.  #bigbootybitches,irony
2392,A romantic candlelit dinner for two would cost less if you switched the lights on -  ESKOM pic from the 1990's,irony
2393,@user @user 47% for Serie A ? Is this for real ?,non_irony
2394,Westbrook 16 points on 42 shots ok ok I see you working,irony
2395,Stomach hurts sick of having sinus infection!!!,non_irony
2396,WAIT the GA I have a crush on and emailed me and told me it was great to have me in class 😍❤😘 he totally loves me,irony
2397,"can the next person who wants to educate me on any point please be very bloody educates before they speak to me, getting bored now",non_irony
2398,Are we too young to understand,non_irony
2399,A colleague just told me that her uncle was duped in acid by Saddam Hussein's thugs.  your usual office banter,non_irony
2400,"Every parent wants their child to get ahead, help your child with a sponsorship/grant from @user #charity",non_irony
2401,Lol my timehop guy though.,irony
2402,Nit pick at every little thing guys. Keep doing that. That'll show the team you're behind them.,irony
2403,Please instagram all your xmas presents I'm dying to see them  #nobodycares,irony
2404,Isabelle sends me the nicest texts  😣😖💔,irony
2405,of course the day that it's a monsoon outside i have classes on and off from 10 AM to 8 PM #ilovelife,irony
2406,My glasses are blinding me.,irony
2407,@user go workout! That jiggle is not going to jiggle itself away #ThingsYouSayToYourBestFriend this is so us  @user,irony
2408,Can I ask why we didn't hv GEJ n PDP trending yesterday night,irony
2409,Uh-oh. Better head for the hills. #storm #clouds #seekshelter,non_irony
2410,@user reminds of me of myself when i was younger||,irony
2411,vCAC looks like an even bigger bag of hurt than vCD,non_irony
2412,@user kabhi I'm messier than usual messy wesay 😣 I need chai & I'm resting for last 2 days. May be this is the reason.,non_irony
2413,"The ultimate ""How to"" book.....",non_irony
2414,#what#matters#to#me#is#gym#holidays#work#the#hell#out,non_irony
2415,Maybe Miss World will succeed where all her predecessors have failed in obtaining World Peace?  #MissWorld2014,irony
2416,@user Do you think Mary's parents believed the bubbemeinseh that she was still a virgin?,non_irony
2417,Feels like we been playing against the refs most games. That was a clean Wall block that the refs took away. Ugh.,non_irony
2418,"Is ""I have to go...my gelding is struggling with dystocia"" a valid excuse...I just want to see the (lack of) reaction #whenyouseeit",irony
2419,@user to you too. :) 👍,non_irony
2420,@user oh yeah!!! 2nd :D #HoldTheApplause hahaha lol  <33,irony
2421,I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire.  #killmenow 😭🔪🔥,irony
2422,#Libby #Lane #appointment: #Women #bishops #debate  #over: The appointment of the Reverend Libby Lane as the...,non_irony
2423,Photo: #tea #art #abstract #color #colors #fun #how #are #you #artist #spainish #exhibit #spain,non_irony
2424,I already can't wait for Julia to come back.,non_irony
2425,Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...,non_irony
2426,Cheap and expensive,irony
2427,Obama wants closer relations with a Marxist nation... I'm SHOCKED I tell you!  SHOCKED!    #cuba,irony
2428,Just seen 3 bikes on bikes.,irony
2429,Good morning all!||@LivingQWales @user @user @user @user @user @user |http://t.co/nJ1iOYg5Ex,non_irony
2430,With no forwards. #confused  sure,non_irony
2431,"#AnalQueenAlysa #Four Four girls, a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;",non_irony
2432,@user Let me put my bet in with whoever would take action on such a thing... I'd think Oliva & Howsam should be easy.,non_irony
2433,Dallas (-7) over Washington; New Orleans (-7) over Tampa Bay; Green Bay over Detroit (+9); Carolina (+2.5) over Atlanta.,non_irony
2434,I just loooove arguing with the Insurance company.,irony
2435,@user @user That's going to stand him in good stead as. #chancellor. |.,irony
2436,@user @user @user @user @user @user mmmm 😂😂😂,non_irony
2437,Last day of sewing selfie! #fashionmajor #rough #sewing #weresogood  @user,irony
2438,"Buzzing about going home tonight, back for a month",non_irony
2439,Something to remember as I head to @user tonight. #goodboy,non_irony
2440,@user A cool look and a cool mind is all you need to party all night. |#QuiksilverGoesSupersonic,non_irony
2441,@user So that is what happened the ACORN voter fraud people.,non_irony
2442,"I often worry that wealth doesn't  have enough influence in society, so pleased to see this being addressed",irony
2443,"@user oh brother, the bar for journalism is very high these days  @user why do you follow such retards?",irony
2444,@user and what will that achieve? Seriously?To be fired.all the guys who had the balls to call them out are gone..,non_irony
2445,We're on t'last train @user @user #wemarchon #saintsfc,non_irony
2446,@user @user @user @user @user @user @user fuck it mite just warch eastenders,non_irony
2447,"@user wow, Rickman really looks a lot different with blond hair.",non_irony
2448,@user @user def understandable.i'm ok with that. trying to find anything up here on this has been impossible.,non_irony
2449,@user no shit..it's called,non_irony
2450,I love waking up out of a dead sleep to two firetrucks blaring past my window  😴🚒🚑,irony
2451,"'All we do is eat, watch movies and kick the shit out of each other' 😂 #RelationshipGoalsAccomplished",irony
2452,"@user @user Ya, because if history has told us anything, it's that betting on sports is a GREAT way to make money!",irony
2453,My son is so thoughtful he loves taking snacks for the class.# always thinking of others #raising him right  selfish,non_irony
2454,Those were some great last minute substitutions @user,irony
2455,Listening to the rain in bed #Peacefull ☔️💦💧💦,non_irony
2456,"@user Hey Alex, thanks for the support. My FB page is : and success to you.",non_irony
2457,Soccer game should be fun today...😂😂,irony
2458,Hello indoor lung nice to see have to you back.  🏃😑,irony
2459,@user I also support instantly murdering 12 year olds with fake plastic guns in public parks...,non_irony
2460,@user @user @user is this your first visit to a comment section?,non_irony
2461,"@user yup gotta keep up with my ""frantic party lifestyle"".",irony
2462,Times my trip home perfectly  #drenched #sydney #storm #wet,irony
2463,@user @user didn't know that before putting him there#they all reck our country#PDP clans do not deserve another day even months,non_irony
2464,how half of the world is suffering from obesity and the other half is dying of famine!!!!!,irony
2465,Let's go CAVS!!! #cleveland #cavs #cavaliers #nba @ Quicken Loans Arena,non_irony
2466,"With dropping oil prices, thank goodness #PMHarper has worked so hard trying to tie our economy to the oil & gas sector.  #cdnpoli",irony
2467,".Thanks to Kanye, McCartney will finally get that big break he's been waiting for. No more dumpster diving for him.  #caring",irony
2468,"If your local theater has a physical marquee with letters that can be rearranged, it's your duty to change them all to ""The Interview.""",non_irony
2469,Damned if you do... #communication #truth  via @user,non_irony
2470,Photo: Invoices have been sent out...,non_irony
2471,"The fun part about 4 am drives in the winter, is no one has cleaned the snow yet",irony
2472,it  just had to snow and cancel our Vball tournament today...🔫😡😡😡😡 #ball #is  #life,non_irony
2473,I just love it when my knee clicks 😄  😒,irony
2474,Bad Idea When You climb on the mountain,non_irony
2475,#KMYB19HR study,non_irony
2476,Where is the #TortureReport from Showtime's Homeland?,irony
2477,@user what is your argument? 1/$12.5 for Butler > 2/$17 for Morales?,non_irony
2478,In need of a rose winee🍷🍷,non_irony
2479,"@user i am okay with a trade, but they better get a darn good package and it better not be in the division",non_irony
2480,@user don't know how#Monsanto # among 100 most sustainable Cos in the world sure all parameters are measured#net positive?,non_irony
2481,Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @user @user,non_irony
2482,"Work done, gym done, steak for tea and Friday tomorrow #woohoo 😃👍",non_irony
2483,That one time I didn't feel in over my head.,irony
2484,@user To the officer's defense...that was a very scary looking phone.  #BlackLivesMatter,irony
2485,@user @user For Queen and country yet they go down and destroy an English city and attack English police lol,irony
2486,"Sure, let's go back to work on my day off after after just leaving four hours ago. Why not? #fb",irony
2487,"burger king hacking (07/13 and 11/13) was the weirdest and funniest, definetely",irony
2488,I see Toledo made a good name for itself last night,irony
2489,SCRATCHING THE NIGHT OFF MY EYES,non_irony
2490,@user still out w/ back sprain?,non_irony
2491,Such a good lie in,irony
